"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1851863933369618681","Thu Oct 31 05:49:02 +0000 2024","1","Berat kak bs jd depresi","1851863933369618681","","","in","","0","1","0","https://x.com/undefined/status/1851863933369618681","1682338691916926977",
"1851863869146406973","Thu Oct 31 05:48:47 +0000 2024","0","DEPRESI BGT ngadepin yang gini https://t.co/PNz38MszQb","1851863869146406973","https://pbs.twimg.com/media/GbMkX-GakAEo0wj.jpg","","in","","0","1","0","https://x.com/undefined/status/1851863869146406973","1549261383937961984",
"1851860834303332747","Thu Oct 31 05:48:27 +0000 2024","0","@winkIemon JGN PLS W LG DEPRESI BERAT","1851863786090828242","","winkIemon","in","","0","1","0","https://x.com/undefined/status/1851863786090828242","1502531220730937346",
"1851862750810771580","Thu Oct 31 05:44:20 +0000 2024","0"," ndah temenin awa jangan sampe dia sendiri dikira ak akan depresi kh","1851862750810771580","","","in","","0","0","0","https://x.com/undefined/status/1851862750810771580","1688386041244430336",
"1851859074692059549","Thu Oct 31 05:29:43 +0000 2024","0","Ini harus deepcleans sih nanti malem soalnya barangku ilang semua pasca depresi kemarinn","1851859074692059549","","","in","","0","0","0","https://x.com/undefined/status/1851859074692059549","1590541204252659713",
"1851781533692305636","Thu Oct 31 05:27:59 +0000 2024","6","@Chuszyy @tang__kira iy bhkn smp dibikinin semacam terapi psikis kan dl krn byk leader2 bhkn diberitakan sempat mengidap depresi kyk taeyeon onew leeteuk (pasca tragedi ortunya) dll. Emg tanggung jawabnya berat makanya biasanya yg tertua/paling mateng/lama training https://t.co/88mkZNkvn0","1851858635883974828","","Chuszyy","in","","0","0","0","https://x.com/undefined/status/1851858635883974828","1350668095010951169",
"1851851684026449935","Thu Oct 31 05:26:22 +0000 2024","0","@saltedough Soalnya udah lama gak disini terus lama gak ngobrol juga HAHAHA kemarin itu aku depresi kalah rate off dan tetep aja gak dapet sekarang udah nyaman aja di akun ini. Aku DM aja UID-nya mauuu?","1851858231859253438","","saltedough","in","","0","1","0","https://x.com/undefined/status/1851858231859253438","762759561950343169",
"1851857254162796845","Thu Oct 31 05:22:29 +0000 2024","0","Another day another saya kasih obat depresi buat seminggu ke depan ya ","1851857254162796845","","","in","","0","0","0","https://x.com/undefined/status/1851857254162796845","279541399",
"1851856883226939888","Thu Oct 31 05:21:01 +0000 2024","0","Fuck kayaknya besok gua depresi lagi","1851856883226939888","","","in","","0","0","0","https://x.com/undefined/status/1851856883226939888","1734790449565687808",
"1851853664790692198","Thu Oct 31 05:08:14 +0000 2024","0","syit keknya ibuknya ngambek ke gw deh minta maaf banget bu kemaren2 saya depresi ","1851853664790692198","","","in","","0","0","0","https://x.com/undefined/status/1851853664790692198","1459818432266866688",
"1851846946702663999","Thu Oct 31 04:41:32 +0000 2024","0","KELAKUAN 2024 (tidak disarankan ditiru) : Jan - libur Feb - libur Mar - ticketing botak Apr - kuliah Mei - kuliah Juni - reboot Juli - libur Aug - kuliah Sep - kuliah Okt - stres uts gila proker depresi","1851846946702663999","","","in","","3","0","0","https://x.com/undefined/status/1851846946702663999","1660266537574596611",
"1851517314925306084","Thu Oct 31 04:36:48 +0000 2024","0","@rchlgrtl Bitter truthnya kebangkitan agraria itu sangat lama.. Yang ada depresi dulu sampai lost generasi. Baru kemungkinan bisa bangkit...","1851845754337509471","","","in","","0","0","0","https://x.com/undefined/status/1851845754337509471","1664876228401303554",
"1851842547523686830","Thu Oct 31 04:34:12 +0000 2024","239","@tanyarlfes Diemin aja. Fokus dg hidupmu skrg. Mantanmu yg ngilang dia yg gamau komunikasi dia yg putusin hubungan (krn blokir dan tutup segala akses) kok dia mencak2 sekarang. Dia tuh cuma ga terima aja ternyata kamu bisa bahagia tanpa dia. Dia maunya kamu depresi klo ga ada dia.","1851845103637401879","","tanyarlfes","in","","1","3","1","https://x.com/undefined/status/1851845103637401879","1740297861198462976",
"1851844618712944663","Thu Oct 31 04:32:17 +0000 2024","0","Gilak ghuwe bener bener gatau tb tb aktif banget di X blakangan ini artinya apa? Ya depresi bsk uts anjur","1851844618712944663","","","in","","0","0","0","https://x.com/undefined/status/1851844618712944663","1782025843168227328",
"1851826549106053382","Thu Oct 31 04:30:55 +0000 2024","0","@psnned @avtubpics Jangan di pikirin buun besok2 juga masih capeeek kooo hahaha jadi nanti kalau sudah biasa ga terasa justru timbul lagi nanti satu masalah yg bikin cape lagii ga abis2 deh selagi ga nangis sama depresi nikmatin aja xixixix","1851844275170132298","","psnned","in","","0","0","0","https://x.com/undefined/status/1851844275170132298","1747228575017926656",
"1851674711551570232","Thu Oct 31 04:23:43 +0000 2024","0","@qeanrui Bakalan depresi sebulan kayaknya️","1851842463218176082","","pagesoobin","in","","0","0","0","https://x.com/undefined/status/1851842463218176082","1252249250878025728",
"1851841706913869862","Thu Oct 31 04:20:43 +0000 2024","0","1. lg uts 2. depresi bongkarnya","1851841709845680419","","heavenrik6","in","","0","0","0","https://x.com/undefined/status/1851841709845680419","1700326670274560000",
"1851838129323585715","Thu Oct 31 04:08:54 +0000 2024","0","untuk tipe orang tua di negara Indo itu rtrt patriarki dan orang tua adalaah kebenaran yg utama. Lalu gua merasa loser bgt krn kita itu seumuran dan gua msh suka ngerasa depresi sedih ...","1851838735010386262","","yulyul2698","in","","0","1","0","https://x.com/undefined/status/1851838735010386262","1365311428014399489",
"1851805003696214151","Thu Oct 31 04:03:48 +0000 2024","0","@drowningllove Tanpa elu gw bakal depresi grgr tikus.","1851837452601954408","","","in","","0","0","0","https://x.com/undefined/status/1851837452601954408","1127059211005784065",
"1851833776063553569","Thu Oct 31 03:49:12 +0000 2024","0","a fragile thing by the cure adala lagu depresi yang mevvah. group kakek2 kok bisa2nya masih bikin musik yang mirip kek mereka 30 tahun lalu hahahahaha. cant wait launching album baru besok. disintegration 2.0 https://t.co/IyIRvayAiq","1851833776063553569","","","in","","0","1","0","https://x.com/undefined/status/1851833776063553569","221622236",
"1851820956064649726","Thu Oct 31 03:48:25 +0000 2024","0","@heyoOwbabe hanya agus laki laki yg boleh cerita yg boleh sedih yg boleh depresi hah laki2? boti kali alis cucok meong ew","1851833578906357852","","heyoOwbabe","in","","0","1","0","https://x.com/undefined/status/1851833578906357852","1507054748851408896",
"1851831646976160114","Thu Oct 31 03:41:08 +0000 2024","0","Beruntung depresi itu an episode ya not a whole season..","1851831746792427897","","widysaaja","in","","0","0","0","https://x.com/undefined/status/1851831746792427897","135062353",
"1851831646976160114","Thu Oct 31 03:40:44 +0000 2024","2","Dulu aku gak sadar klo lagi depresi aku kira hanya baperan (mudah menangis) dan malas mandi..","1851831646976160114","","","in","","0","1","0","https://x.com/undefined/status/1851831646976160114","135062353",
"1851830928261439993","Thu Oct 31 03:37:53 +0000 2024","0","Part bangke hasil mcu : Pra diabet Status depresi normal (dimana sangat tidak mungkin) Disuru ke dokter kulit &amp; kelamin padahal gaada obatnya wkwk","1851830928261439993","","","in","","0","0","0","https://x.com/undefined/status/1851830928261439993","1010168929237340161",
"1851829068188246369","Thu Oct 31 03:30:29 +0000 2024","0","Yes it is orang yg sakit mental sampe sadar dia ada yg ga beres butuh waktu yg lama kelamaan denial gw ke psikiater aja karena gangguan tidur kok mana tau kalo itu gejala depresi ","1851829068188246369","","","in","","0","0","0","https://x.com/undefined/status/1851829068188246369","1496207511539847168",
"1851828029775069250","Thu Oct 31 03:26:22 +0000 2024","0","GW KYK ORG DEPRESI AJGGGG","1851828029775069250","","","in","","0","0","0","https://x.com/undefined/status/1851828029775069250","1435385363225145344",
"1851523916956909746","Thu Oct 31 03:25:19 +0000 2024","1","@palingteguh @footycinephile Benar banget bang Najwa itu cuma imigran yaman yg depresi gara2 gagal jadi mentri. Contoh replayan di tiktok","1851827767308095694","","rahulvenya","in","","0","0","0","https://x.com/undefined/status/1851827767308095694","1154338299655290880",
"1851822673862533225","Thu Oct 31 03:20:26 +0000 2024","6","@kochengfs Nih Uyu. Pas aku tinggal 2 minggu liburan dia kaya org depresi 2 minggu ga mau keluar kamar bangun tidur bentar buat makan lalu balik lagi ke kasur. Berharap hari hari berlalu dengan cepat klo dia tidur terus https://t.co/2w9dBIQ3ZF","1851826536925794329","https://pbs.twimg.com/media/GbMCa8JakAEFVF1.jpg","kochengfs","in","","0","0","0","https://x.com/undefined/status/1851826536925794329","1216918270629969921",
"1851756803295711515","Thu Oct 31 03:18:52 +0000 2024","0","@RunId17 Aku terlambat karena depresi ku tp it's okey aku sudah memulai start ku","1851826141801177266","","Mybee_u","in","","0","0","0","https://x.com/undefined/status/1851826141801177266","1249587376759824384",
"1851825460034048338","Thu Oct 31 03:16:09 +0000 2024","0","Akulah si paling depresi tingkat akhir itu esp this song saved me https://t.co/wqYXd5adLr","1851825460034048338","https://pbs.twimg.com/media/GbMBbJ-akAAXFag.jpg","","in","","0","0","0","https://x.com/undefined/status/1851825460034048338","1259012485631234048",
"1851578417554334039","Thu Oct 31 03:13:54 +0000 2024","0","@awlhaitham looks: xiangling (pecicilan) style: collei personality: gaming (lu kek happy happy bgt tp deep down DEPRESI (kuliah)) humor: wiro (questionable)","1851824893106794750","","awlhaitham","in","","0","2","0","https://x.com/undefined/status/1851824893106794750","1234452352876204032",
"1851822891089957224","Thu Oct 31 03:05:57 +0000 2024","0","Aku belum siap dan gak mau siap untuk depresi setelah tgl 7 ","1851822891089957224","","","in","","0","0","0","https://x.com/undefined/status/1851822891089957224","1539671615247491072",
"1851629933636034639","Thu Oct 31 03:03:28 +0000 2024","0","@ByeonWooseokID Oppa gumawo. Itu doang kayaknya yang bisa keluar. Karena ketika LR tayang itu aku lagi depresi banget. Akhirnya bisa survive tiap senin selasa jadi berwarna ","1851822269083054257","","ByeonWooseokID","in","","0","0","0","https://x.com/undefined/status/1851822269083054257","1712810242285989888",
"1851822109787590810","Thu Oct 31 03:02:50 +0000 2024","5","maff twitku depresi lg bokek soalnya. ntar kl ada duit jg ngetwit yg seksi ","1851822109787590810","","","in","","0","1","0","https://x.com/undefined/status/1851822109787590810","1404404945906851845",
"1851816722447372639","Thu Oct 31 03:01:19 +0000 2024","0","@TrishaAldama Kaya nggak tahu aja apalagi ada mantan nggak nyari perhatian live aja kadang cekikikan nggak jls biasanya orang model gitu setres apa depresi","1851821724700151970","","TrishaAldama","in","","0","0","0","https://x.com/undefined/status/1851821724700151970","1741086240009863168",
"1851820956064649726","Thu Oct 31 02:58:15 +0000 2024","2","singkat padat agus depresi depresi krna baca komenan netizen t-tapi bagaimana cara agus membacanya? https://t.co/Ouu5HGV4sr","1851820956064649726","https://pbs.twimg.com/media/GbL9Vu8akAAvNe7.jpg","","in","","0","3","0","https://x.com/undefined/status/1851820956064649726","1492398209364545536",
"1851820510512058582","Thu Oct 31 02:56:29 +0000 2024","0","depresi gk pernah dengerin dosen tiba2 disuruh bikin resume trs ini gmn yak","1851820510512058582","","","in","","0","1","0","https://x.com/undefined/status/1851820510512058582","760550879040770049",
"1851815158479491519","Thu Oct 31 02:55:12 +0000 2024","0","Aku tidak tahu ini disebut depresi atau bukan yang jelas aku benar-benar merasa pusing. Ahh! Malam yang sangat panjang. Aku berharap pagi tidak datang lebih cepat aku ingin tidur sepuasnya.","1851820188674724294","","lazyghost27","in","","0","1","0","https://x.com/undefined/status/1851820188674724294","4311751992",
"1851809063669240270","Thu Oct 31 02:49:57 +0000 2024","0","@gongfouirz tapi mayan depresi ","1851818865988374758","","gongfouirz","in","","0","1","0","https://x.com/undefined/status/1851818865988374758","1769743254030016512",
"1851112716653756917","Thu Oct 31 02:49:08 +0000 2024","0","@JhondeeMinang Kenapa waktu tes kesehatan bisa lolos klo depresi","1851818658739499421","","JhondeeMinang","in","","0","0","0","https://x.com/undefined/status/1851818658739499421","1247432641772531712",
"1851540034765406440","Thu Oct 31 02:39:46 +0000 2024","0","@ssweettoothy Iyaaa bundir dia gara gara depresi wkwkwkw ","1851816302949863728","","ssweettoothy","in","","0","0","0","https://x.com/undefined/status/1851816302949863728","881111627856134144",
"1851813184476451076","Thu Oct 31 02:27:22 +0000 2024","1","pengen pindah kos butuh suasana baru biar kaga depresi ","1851813184476451076","","","in","","0","1","0","https://x.com/undefined/status/1851813184476451076","1702813933357486080",
"1851812003377221870","Thu Oct 31 02:22:41 +0000 2024","2","manager: Gimana test mental kamu? gue: sedang semua manager: oh bagus dong? gue: sedang mengalami depresi dan stress aja sih","1851812003377221870","","","in","","0","0","0","https://x.com/undefined/status/1851812003377221870","1342135492050001925",
"1851811735315046675","Thu Oct 31 02:21:37 +0000 2024","0","Sejauh ini tingkat stress tertinggi masih kuliah profesi. Postpartum depresi ngadepin anak GTM masih bisa teratasi","1851811735315046675","","","in","","0","1","0","https://x.com/undefined/status/1851811735315046675","89934415",
"1851810066217001176","Thu Oct 31 02:14:59 +0000 2024","0","stage depresi yg bikin semua org depresi ya gmn ya maapin","1851810066217001176","","","in","","0","0","0","https://x.com/undefined/status/1851810066217001176","1815622936667324416",
"1851807306868232626","Thu Oct 31 02:04:01 +0000 2024","0","lagi random shuffle langsung depresi https://t.co/owzrBKCSSq","1851807306868232626","","","in","","0","1","0","https://x.com/undefined/status/1851807306868232626","1693527817500372992",
"1851802536082313330","Thu Oct 31 01:55:57 +0000 2024","0","Self esteem rendah bgt merasa ga capable untuk apapun selalu merenungi kok orang2 bilang gw aneh ya selalu bertanya2 knp emosi gw se-instens itu kenapa pas remaja gampang burn out dan sampai sempet depresi n suicidal... kocak emang yg denial siapa yg idupnya susah siapa‍️","1851805277244526812","","pneyma_radz","in","","0","1","0","https://x.com/undefined/status/1851805277244526812","1557767352024170498",
"1851523916956909746","Thu Oct 31 01:50:32 +0000 2024","0","@footycinephile Aku jadi ngerti kenapa anak ceweknya sampe depresi ya bayangin aja punya ibu kayak nikmir apa gak kacau pikiran sama mental","1851803912418005330","","footycinephile","in","","0","0","0","https://x.com/undefined/status/1851803912418005330","1272171118913155072",
"1851799243201352013","Thu Oct 31 01:31:59 +0000 2024","0","Ke depresi komuknya https://t.co/yDQu7BmAlY","1851799243201352013","https://pbs.twimg.com/media/GbLpmTHakAECBQS.jpg","","in","","0","0","0","https://x.com/undefined/status/1851799243201352013","553319675",
"1851760261939761358","Thu Oct 31 01:30:25 +0000 2024","0","@nmeilinaa Ya pengennya gitu. Tapi kenyataannya meski udah pasang alarm kalau udah depresi &amp; gk ada yg nge-snapback Akhirnya lupa minum berhari2 sampe tiba2 udah jadwal lagi. And now i know bpjs rujukan itu ada kuotanya mending kuota bulananku buat org lain kan? Toh obatku masih ada?","1851798850870345753","","nmeilinaa","in","","0","0","0","https://x.com/undefined/status/1851798850870345753","1131979578656710657",
"1851794363837485148","Thu Oct 31 01:22:49 +0000 2024","0","@BebySoSweet itu adalah gangguan persepsi yg menyebabkan seseorang mengalami sensasi yang tidak nyata hal ini sering kali merupakan gejala dari gangguan mental seperti skizofrenia psikosis atau depresi berat waspadalah kita terhadap orang-orang yang sejenis ini #JakartaMenyala https://t.co/ois8QoI7e8","1851796939656061379","https://pbs.twimg.com/media/GbLngLAacAAvyoH.jpg","BebySoSweet","in","","0","0","0","https://x.com/undefined/status/1851796939656061379","960248512108576768",
"1851796517646135323","Thu Oct 31 01:21:09 +0000 2024","0","kenapa sg gue kayak orang depresi gitu ya guys","1851796517646135323","","","in","","0","1","0","https://x.com/undefined/status/1851796517646135323","997245848453922816",
"1851794709192278083","Thu Oct 31 01:13:58 +0000 2024","0","[EDUKASI FPK] Assalamu alaikum Wr. Wb. Halo teman-teman FPK! Penyebab Smiling Depression Apa sih Smiling Depression itu? Jadi Smiling Depression atau yang biasa disebut dengan Depresi Tersenyum merupakan bentuk depresi yang disembunyikan atau ditutupi oleh kebahagiaan. https://t.co/EiBm3wjjet","1851794709192278083","https://pbs.twimg.com/media/GbLleAzb0AAI4SO.jpg","","in","","0","1","0","https://x.com/undefined/status/1851794709192278083","1407540427637465098",
"1851792131293352342","Thu Oct 31 01:03:44 +0000 2024","0","Belum tau aja aku depresi berat waktu di Kost nggak mandi ada kalo sebulan bangun buat makan roti dikit sama negak air pipis pup langsung tidur nggak perduli itu kamar sekotor apa pake baju itu itu aja nggak pernah ganti. Akhir nya konsul ke psikolog dan di alihkan ke psikiater","1851792135030477173","","oastrophile","in","","0","1","0","https://x.com/undefined/status/1851792135030477173","1723090458719723520",
"1851792131293352342","Thu Oct 31 01:03:43 +0000 2024","0","Kadang orang tua tuh cuman denial dan takut apa kata orang bibi ku depresi berat sampe kek halusinasi takut makan nasi dan coretan di tembok itu termasuk gila menurut ibu ku Aku yg kelihatannya bisa berfungsi secara baik dan nggak ada waham halusinasi dikira sakit biasa aja","1851792131293352342","","","in","","0","1","0","https://x.com/undefined/status/1851792131293352342","1723090458719723520",
"1851649625419296865","Thu Oct 31 00:45:07 +0000 2024","0","@tanyarlfes Pas tua berhenti nakal karena sibuk ngurusin anak sendiri depresi gara-gara dinakalin anak orang","1851787449657364499","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1851787449657364499","524093645",
"1851073042195292168","Thu Oct 31 00:38:48 +0000 2024","0","@WonuPeriKebun agak kena depresi dikit tapi kalo pdkt sih okay wkwkw pdkt dari sudad sudad Jepang korea sampe yang brondong china juga anjer wkwkwk","1851785860116811788","","WonuPeriKebun","in","","0","1","0","https://x.com/undefined/status/1851785860116811788","1215197965494542339",
"1851785161668751684","Thu Oct 31 00:36:01 +0000 2024","0","Harus gmn lg ini ya allah... Depresi berat ga kuat","1851785161668751684","","","in","","0","0","0","https://x.com/undefined/status/1851785161668751684","1503970744455561217",
"1851784959133909460","Thu Oct 31 00:35:13 +0000 2024","2","dulu hit tweet nya depresi utbk tbtb skrg lewat lagi udh ttg matkul aja jir waktu cepet amat","1851784959133909460","","","in","","0","1","0","https://x.com/undefined/status/1851784959133909460","1549266161413791746",
"1851077899966992434","Thu Oct 31 00:15:53 +0000 2024","0","@joihja Takut kehilangaaaaaaaann dong... So soan whahah depresi dia kan emang raja nya drama ..","1851780095280844950","","reviewmoods","in","","0","0","0","https://x.com/undefined/status/1851780095280844950","1286558583799177216",
"1851778472198439222","Thu Oct 31 00:14:45 +0000 2024","2","5/10 Kesehatan Mental Praktik ini juga dikaitkan dengan penurunan gejala depresi dan kecemasan. Interaksi fisik dengan alam dapat membuat kita merasa lebih tenang dan fokus. 6/10 Lingkungan Hidup Meluk pohon juga mengingatkan kita akan pentingnya menjaga lingkungan.","1851779807014785332","","segmua","in","","0","1","0","https://x.com/undefined/status/1851779807014785332","902933200107745280",
"1851778690583269781","Thu Oct 31 00:10:18 +0000 2024","0","Gw kekny kl ga EF depresi berat jir","1851778690583269781","","","in","","0","0","0","https://x.com/undefined/status/1851778690583269781","1429452526491889668",
"1851778514913280510","Thu Oct 31 00:09:37 +0000 2024","0","dengan hidupmu ya gpp ga usah ubah apapun. Klo ngerasa terganggu sampe depresi ya introspeksi diri. Klo masih ga nemu solusi tu ada psikolog gratis. Pernah usaha nyoba? Ngeluhin sikap orang lain terus tp diri sendiri keras hati egonya tinggi berharap menjalani hidup kek apa?","1851778516951667049","","setyanindhita","in","","0","1","0","https://x.com/undefined/status/1851778516951667049","87059041",
"1851772200564723917","Wed Oct 30 23:44:31 +0000 2024","1","Dulu gue mikir kok ada sih orang bisa depresi berat karena cinta Ternyata gue juga ngerasain anjirrr cinta sama orang sampe harus berobat ke pisikiater dan kena vonis depresi berat https://t.co/MR3pfsGywh","1851772200564723917","https://pbs.twimg.com/media/GbLQ_z8akAEHCI5.jpg","","in","","0","0","0","https://x.com/undefined/status/1851772200564723917","1196347233580437505",
"1851159550461702600","Wed Oct 30 23:31:25 +0000 2024","0","@convomf klo ngebuka pintu dalam kehidupan yang terus berjalan bisa bikin depresi","1851768902868713873","","convomf","in","","0","0","0","https://x.com/undefined/status/1851768902868713873","1790325483412086785",
"1851754332397670550","Wed Oct 30 23:25:30 +0000 2024","0","@ke20___ mak peluk yaa aku pernah ada di fase depresi dan lelah mental seperti ini kalo org bilang suruh ibadah zikir dan sholat udh jelas pasti kulakuin ga perlu laporan sama org tp perasaan kita yg butuh validasi butuh mengeluarkan unek2 dan sesak serta berisiknya ----","1851767413848838337","","","in","","0","1","0","https://x.com/undefined/status/1851767413848838337","1796679374617673728",
"1851766089073725474","Wed Oct 30 23:20:14 +0000 2024","0","Ini negara twisted bgt asli gue bingung. Camat yg bantu si bu honorer dicopot posisinya krn dianggap ga netral + ga lapor ke bupati. Ky... org baik di Indo tuh emg hidupnya sulit bgt asli krn pemimpinnya pd twisted cr mikirnya. pd bego + jahat. Pagi2 udh depresi aja asli.","1851766089073725474","","","in","","0","0","0","https://x.com/undefined/status/1851766089073725474","1475853335861157890",
"1851628163635585298","Wed Oct 30 23:08:55 +0000 2024","0","Sampe pernah baca komen di sosmed Ga percaya sama baby blues depresi dsb krn itu bikinan orang2 barat yg ada cuma iman yg lemah . I loose words for that and say sorry for her and people around her.","1851763241070006493","","Walkinforest2","in","","0","0","0","https://x.com/undefined/status/1851763241070006493","1314718550951522304",
"1851759611923349850","Wed Oct 30 22:54:30 +0000 2024","0","Menyadari ga semua orang emang peduli ama gua Gua mancing story yg berbau depresi dan wanna kms aja ga ada yg ngereply Haha sorry caper emang anaknya Caper juga ga ada yg terpancing perhatiannya Ortu pun gua jawab ketus pun ga nanyain whats wrong with me","1851759611923349850","","","in","","0","0","0","https://x.com/undefined/status/1851759611923349850","1783329156891308032",
"1851649625419296865","Wed Oct 30 22:41:28 +0000 2024","0","@tanyarlfes Mana ada jatah nakal. Dikira uang saku dijatah Yg ada ketagihan udah tau enaknya. Lebih buruk lagi setelah nikah depresi berat karena gak bisa nakal. Kalo nyoba hal baru pengalaman baru oke selama positif. Nambah value kita. Mungkin setelah nikah kesempatan itu hilang.","1851756335223967997","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1851756335223967997","1307001629292392448",
"1851753792158728313","Wed Oct 30 22:31:22 +0000 2024","0","udah mulai depresi tiap buka FA wkwkwkwkwkwkwk","1851753792158728313","","","in","","0","0","0","https://x.com/undefined/status/1851753792158728313","1309682481088487424",
"1851613055698035036","Wed Oct 30 22:13:21 +0000 2024","0","@mignitesun depresi gak?","1851749257549906261","","mignitesun","in","","0","1","0","https://x.com/undefined/status/1851749257549906261","1353933759893041152",
"1851745141566115959","Wed Oct 30 21:57:00 +0000 2024","0","Depresi seharian kemarin karna masalah tiket jepang sampe nangis2 di telfon ke emak Dan pagi2 bangun baca pesan Hao malah makin pengen mewek Mana kemarin juga ngadu ke dia sambil nangis2 ","1851745141566115959","","","in","","0","0","0","https://x.com/undefined/status/1851745141566115959","1708040946737397760",
"1851682880419959164","Wed Oct 30 21:35:25 +0000 2024","0","@cramnbery Emang hormon ni kek kontol bikin orang kaya beneran depresi anjir","1851739711288807524","","cramnbery","in","","0","1","0","https://x.com/undefined/status/1851739711288807524","1725429386214825984",
"1851739075985969407","Wed Oct 30 21:32:54 +0000 2024","0","Si agus ga bakal depresi klu org sekitar ga ngasih tau kabar2 buruk dan menghasut dia. Agak lan emang kelnya. Si agus juga. Udah buta mata buta hati juga","1851739075985969407","","","in","","0","0","0","https://x.com/undefined/status/1851739075985969407","1558622727413542913",
"1851718320795627959","Wed Oct 30 20:10:25 +0000 2024","0","depresi banget gue pepek","1851718320795627959","","","in","","0","0","0","https://x.com/undefined/status/1851718320795627959","1601041005092179970",
"1851077899966992434","Wed Oct 30 20:06:02 +0000 2024","0","@joihja Mau tanya itu istri nya agus kalo ngomong kenapa sambil senyum² sih curiga apa dia seneng si agus depresi?? Maaf ini cuma kecurigaan aku aja ya ","1851717217328701537","","reviewmoods","in","","0","0","0","https://x.com/undefined/status/1851717217328701537","1825980965195268096",
"1851578889065337057","Wed Oct 30 19:56:40 +0000 2024","2","@warmthosh @luxueqi_ @mounchewry @marsjupieTV Iya. Udah punya istri dan anak b nya emang beneran depresi s (sahabatnya b) udh meninggal dr kecil dan semua cerita sebelumnya cuma halusinasinya b","1851714858808684568","","warmthosh","in","","0","1","0","https://x.com/undefined/status/1851714858808684568","1682518355054567426",
"1851714456155492714","Wed Oct 30 19:55:04 +0000 2024","0","apa gw depresi ya? tp ga sadar?","1851714456155492714","","","in","","0","0","0","https://x.com/undefined/status/1851714456155492714","1545336511968579584",
"1851691199465427296","Wed Oct 30 19:44:29 +0000 2024","0","@jeneassante WKWKWKE terpantau alphi yang ini sedang depresi.","1851711793502261462","","","in","","0","0","0","https://x.com/undefined/status/1851711793502261462","1394269793276993536",
"1851682903987753290","Wed Oct 30 19:01:50 +0000 2024","0","@dndiwrsta emang lagu orang depresi ntu..","1851701060165079111","","dndiwrsta","in","","0","1","0","https://x.com/undefined/status/1851701060165079111","1654523427372560386",
"1851691253756477784","Wed Oct 30 18:22:52 +0000 2024","0","eh selamat ya lo udah trigger slah satu alasan depresi gue pas maba dulu wkwk. gue paham lo ga maksud buat trigger tapi gue tau betul lu melakukan hal itu dengan kondisi sadar dan paham we both not that close so u better turn your expectation lower towards me ","1851691253756477784","","","in","","0","0","0","https://x.com/undefined/status/1851691253756477784","1389988496157274119",
"1851688438002782544","Wed Oct 30 18:11:40 +0000 2024","0","hati orang beda-beda takutnya ga kebal orgnya depresi nanti gue merasa bersalah lagi....","1851688438002782544","","","in","","0","0","0","https://x.com/undefined/status/1851688438002782544","3968752272",
"1851656258232946793","Wed Oct 30 16:03:48 +0000 2024","0","gw abis cekikikan mikirin kl gw kerja di kafe terus banyak orang wfc gt instead of play lagu-lagu yang menenangkan gitu gw lebih memilih play lagu-lagunya mitski hahah ayo dong depresi","1851656258232946793","","","in","","0","0","0","https://x.com/undefined/status/1851656258232946793","1318921135300333568",
"1851654194358603813","Wed Oct 30 15:55:36 +0000 2024","0","Waktu jadi exol dulu ditinggal 3 member yauda nangis gitu aja. Tapi soal seunghan ini bikin depresi anjir.","1851654194358603813","","","in","","0","0","0","https://x.com/undefined/status/1851654194358603813","1804173373960003584",
"1851652890190073934","Wed Oct 30 15:55:03 +0000 2024","0","@rmsnip Yang depresi biar Mulyono dan keluarganya aja. Kamu mah gak usah.","1851654055996903588","","rmsnip","in","","0","0","0","https://x.com/undefined/status/1851654055996903588","1090840012680130560",
"1851653355850072317","Wed Oct 30 15:52:16 +0000 2024","0","Ternyata 167 ribu manusia atau bahkan lebih mengalami depresi dan kecemasan lain di malam hari. Aku tau ini berat tapi kamu KUAT HEBAT kita bisa lalui bersama yyy #imsomnia #ASMR #rilex https://t.co/qBrc5Ub0kr","1851653355850072317","https://pbs.twimg.com/media/GbJk6XsaEAApEVH.jpg","","in","","0","0","0","https://x.com/undefined/status/1851653355850072317","1650892691058868224",
"1851651673766391871","Wed Oct 30 15:51:01 +0000 2024","0","itu cowo ga akan peduli lo mau sakit mental kayak gmn jg been there done that dia mau nya lo depresi dan sampai gila kayaknya biar nanti ada alasan putus karena lo punya toxic traits","1851653041805763040","","fanxxdlvngne","in","","0","0","0","https://x.com/undefined/status/1851653041805763040","3256327478",
"1851653004019302879","Wed Oct 30 15:50:52 +0000 2024","0","kyknya gw mulai depresi deh (serius)","1851653004019302879","","","in","","0","1","1","https://x.com/undefined/status/1851653004019302879","1819296842292908032",
"1851651878603604032","Wed Oct 30 15:46:24 +0000 2024","0","Ruby udah selesai baca novel yang baru aja dia baca sedangkan gue udah baca dari seminggu yang lalu tapi belum ada 50% karna novelnya bikin depresi so I have to pause it ","1851651878603604032","","","in","","0","1","0","https://x.com/undefined/status/1851651878603604032","1622118078367830021",
"1851651320819900435","Wed Oct 30 15:44:11 +0000 2024","2","ay gajadi depresi karena uts IR nilainya nggak 40","1851651320819900435","","","in","","0","1","0","https://x.com/undefined/status/1851651320819900435","822448841735536640",
